signal,timerange,Temperature,DewPoint,Humidity,Wind,WindSpeed,WindGust,Pressure,Condition
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-79,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-79,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-80,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-81,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-88,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-85,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-84,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-88,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-88,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-89,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-87,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-86,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-82,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-75,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-75,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-75,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-75,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-75,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-83,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-104,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-104,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-109,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-105,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-105,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-105,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-117,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-126,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-126,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-119,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-121,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-103,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
-119,4 oct 2019 23 to 00 hrs,57 ,50 ,77 ,SE,16 ,0 ,28.98 ,Fair
